x,y,z,yaw,velocity,change_flag
155.6941,-47.9032,0.0727,1.5697,48.4819,0
155.6945,-46.5481,0.0731,1.5705,48.9727,0
155.6938,-45.1855,0.0735,1.5714,49.0555,0
155.692,-43.829,0.074,1.5723,48.6267,0
155.6884,-42.4906,0.0746,1.5736,47.9755,0
155.6826,-41.1597,0.0749,1.5753,47.8803,0
155.6756,-39.8312,0.075,1.5766,47.7905,0
155.6677,-38.5052,0.075,1.5773,47.7009,0
155.6588,-37.1816,0.075,1.5778,47.6116,0
155.6493,-35.8682,0.0751,1.5783,46.957,0
155.64,-34.6179,0.0762,1.5786,43.5672,0
155.6311,-33.468,0.0777,1.5789,39.9064,0
155.6228,-32.4193,0.079,1.5792,36.3064,0
155.6112,-31.0072,0.0798,1.5794,32.1976,0
155.6005,-29.7576,0.0799,1.5796,28.157,0
155.591,-28.6758,0.0799,1.5797,24.3709,0
155.5802,-27.4532,0.0794,1.5799,20.2192,0
155.5711,-26.4478,0.0781,1.58,16.484,0
155.5619,-25.4478,0.0774,1.5801,12.7341,0
155.5522,-24.4084,0.0766,1.5801,9.12,0
155.5429,-23.4078,0.0747,1.5801,9.3929,0
155.5324,-22.2772,0.0738,1.5801,10.9294,0
155.5218,-21.1462,0.0737,1.5801,12.2668,0
155.5119,-20.0733,0.0737,1.5801,13.4225,0
155.5011,-18.9066,0.0737,1.58,14.4587,0
155.4916,-17.8818,0.0739,1.58,14.9263,0
155.4821,-16.8494,0.0742,1.58,14.7653,0
155.4725,-15.8407,0.0745,1.5802,14.2738,0
155.4505,-14.6831,0.0747,1.5865,13.5929,0
155.3973,-13.573,0.0747,1.6059,13.1299,0
155.2978,-12.5025,0.0747,1.6395,12.6565,0
155.1526,-11.4675,0.0746,1.6794,12.5665,0
154.9562,-10.402,0.0741,1.722,13.4615,0
154.6899,-9.256,0.0738,1.7697,14.6873,0
154.3996,-8.2368,0.0737,1.8151,15.7128,0
154.0336,-7.1695,0.0729,1.8676,16.668,0
153.5829,-6.0748,0.0729,1.9272,17.2389,0
153.0585,-5.0069,0.073,1.9913,16.8382,0
152.4911,-4.0214,0.0728,2.0544,15.8791,0
151.8974,-3.1357,0.0716,2.1171,14.8525,0
151.1627,-2.2015,0.0687,2.1926,13.6916,0
150.4145,-1.3976,0.0678,2.2678,12.6799,0
149.6523,-0.6988,0.0635,2.3415,12.1877,0
148.8304,-0.0539,0.061,2.4174,12.8968,0
147.8897,0.5619,0.0591,2.5037,13.8714,0
