x,y,z,yaw,velocity,change_flag
48.2639,200.6981,0.0351,-2.9905,15.3479,0
47.1369,200.4642,0.0345,-2.9576,17.6739,0
46.1233,200.2200,0.0351,-2.9269,19.6118,0
45.0170,199.9080,0.0349,-2.8880,21.3907,0
43.8427,199.5196,0.0350,-2.8423,22.7782,0
42.6277,199.0457,0.0352,-2.7893,23.8644,0
41.7051,198.6304,0.0354,-2.7453,24.5505,0
40.7879,198.1656,0.0356,-2.6990,24.7151,0
39.8903,197.6534,0.0359,-2.6504,24.8118,0
39.0269,197.0964,0.0362,-2.5982,24.4881,0
38.2041,196.4997,0.0365,-2.5451,24.2698,0
37.4272,195.8696,0.0367,-2.4917,23.7476,0
36.4647,194.9850,0.0368,-2.4222,23.1831,0
35.5835,194.0605,0.0368,-2.3565,22.6529,0
34.7826,193.1041,0.0368,-2.2932,22.1037,0
34.0631,192.1216,0.0368,-2.2300,21.5674,0
33.4268,191.1199,0.0369,-2.1662,20.9566,0
32.8818,190.1067,0.0369,-2.0985,20.2543,0
32.4289,189.0919,0.0370,-2.0288,19.5308,0
32.0617,188.0859,0.0370,-1.9612,18.7905,0
31.7737,187.0966,0.0370,-1.8964,18.0612,0
31.5557,186.1100,0.0368,-1.8337,18.1917,0
31.3990,185.1192,0.0365,-1.7722,18.0291,0
31.2984,184.1227,0.0356,-1.7145,17.9956,0
31.2395,183.1075,0.0363,-1.6648,18.7385,0
31.1690,182.0322,0.0357,-1.6464,20.1745,0
31.0814,180.8683,0.0351,-1.6456,21.9105,0
30.9865,179.6020,0.0348,-1.6457,23.8252,0
30.9097,178.5777,0.0346,-1.6457,25.3463,0
30.8396,177.4812,0.0344,-1.6393,27.1699,0
30.7934,176.3103,0.0343,-1.6199,28.9020,0
30.7829,175.0634,0.0342,-1.5902,30.7369,0
30.8143,173.7410,0.0342,-1.5557,32.5592,0
30.8743,172.3420,0.0342,-1.5298,34.4301,0
30.9429,170.8666,0.0341,-1.5217,36.2615,0
30.9929,169.8409,0.0341,-1.5206,37.4698,0
31.0458,168.7820,0.0341,-1.5204,38.6671,0
31.0972,167.6899,0.0341,-1.5222,39.8495,0
31.1407,166.5650,0.0341,-1.5287,41.0072,0
31.1729,165.4078,0.0342,-1.5397,42.1545,0
31.1961,164.2183,0.0342,-1.5509,43.3067,0
31.2046,162.9973,0.0342,-1.5635,44.4262,0
31.1949,161.7453,0.0342,-1.5786,45.5344,0
31.1763,160.4626,0.0342,-1.5895,46.6320,0
31.1520,159.1505,0.0343,-1.5945,47.6731,0
31.1232,157.8104,0.0343,-1.5959,48.6644,0
31.0908,156.4437,0.0344,-1.5962,49.6082,0
31.0561,155.0515,0.0344,-1.5963,50.5065,0
31.0226,153.6350,0.0345,-1.5952,51.3601,0
30.9922,152.1955,0.0346,-1.5924,52.1721,0
30.9623,150.7340,0.0347,-1.5903,52.9463,0
30.9330,149.2516,0.0347,-1.5894,53.6831,0
30.9044,147.7493,0.0348,-1.5891,54.3841,0
30.8766,146.2280,0.0348,-1.5888,55.0509,0
30.8490,144.6888,0.0349,-1.5886,55.6854,0
30.8213,143.1324,0.0350,-1.5885,56.2890,0
30.7934,141.5597,0.0350,-1.5885,56.8632,0
30.7653,139.9716,0.0351,-1.5885,57.4093,0
30.7369,138.3687,0.0351,-1.5885,57.9288,0
30.7083,136.7518,0.0352,-1.5886,58.4229,0
30.6794,135.1215,0.0352,-1.5886,58.8929,0
30.6502,133.4786,0.0353,-1.5886,59.3398,0
30.6207,131.8237,0.0353,-1.5887,59.7649,0
30.5910,130.1572,0.0353,-1.5887,60.1692,0
30.5610,128.4799,0.0354,-1.5887,60.5536,0
30.5307,126.7922,0.0354,-1.5888,60.9192,0
30.5002,125.0946,0.0354,-1.5888,61.2669,0
30.4695,123.3876,0.0355,-1.5888,61.5975,0
30.4386,121.6718,0.0355,-1.5889,61.9119,0
30.4075,119.9474,0.0355,-1.5889,62.2108,0
30.3762,118.2150,0.0356,-1.5889,62.4951,0
30.3447,116.4749,0.0356,-1.5890,62.7653,0
30.3130,114.7276,0.0356,-1.5890,63.0223,0
30.2811,112.9733,0.0356,-1.5890,63.2667,0
30.2491,111.2124,0.0357,-1.5890,63.4990,0
30.2169,109.4452,0.0357,-1.5891,63.7199,0
30.1846,107.6721,0.0357,-1.5891,63.9299,0
30.1521,105.8933,0.0357,-1.5891,64.1296,0
30.1195,104.1091,0.0357,-1.5891,64.3195,0
30.0867,102.3199,0.0358,-1.5891,64.5000,0
30.0538,100.5257,0.0358,-1.5892,64.6716,0
30.0208,98.7269,0.0358,-1.5892,64.8347,0
29.9877,96.9237,0.0358,-1.5892,64.9898,0
29.9545,95.1164,0.0358,-1.5892,65.1373,0
29.9211,93.3050,0.0358,-1.5892,65.2775,0
29.8877,91.4899,0.0358,-1.5893,65.4108,0
29.8541,89.6712,0.0358,-1.5893,65.5375,0
29.8205,87.8491,0.0359,-1.5893,65.6579,0
29.7867,86.0237,0.0359,-1.5893,65.7724,0
29.7529,84.1952,0.0359,-1.5893,65.8813,0
29.7190,82.3638,0.0359,-1.5893,65.9848,0
29.6850,80.5296,0.0359,-1.5894,66.0832,0
29.6509,78.6928,0.0359,-1.5894,66.1767,0
29.6168,76.8534,0.0359,-1.5894,66.2656,0
29.5825,75.0116,0.0359,-1.5894,66.3501,0
29.5483,73.1676,0.0359,-1.5894,66.4305,0
29.5139,71.3214,0.0360,-1.5894,66.5068,0
29.4765,69.4732,0.0360,-1.5910,66.5773,0
29.4327,67.6233,0.0360,-1.5951,66.6423,0
29.3803,65.7719,0.0360,-1.6015,66.7018,0
29.3172,63.9199,0.0360,-1.6091,66.6962,0
29.2428,62.0716,0.0361,-1.6168,66.4768,0
29.1609,60.2345,0.0363,-1.6218,65.9749,0
29.0732,58.4161,0.0366,-1.6242,65.1987,0
28.9814,56.6235,0.0370,-1.6254,64.1877,0
28.8877,54.8621,0.0374,-1.6258,63.0054,0
28.7961,53.1356,0.0377,-1.6249,61.6999,0
28.7116,51.4464,0.0381,-1.6211,60.3091,0
28.6368,49.7963,0.0383,-1.6147,58.8657,0
28.5755,48.1864,0.0385,-1.6061,57.3896,0
28.5310,46.6172,0.0387,-1.5951,55.8981,0
28.5050,45.0890,0.0388,-1.5826,54.4061,0
28.4912,43.6018,0.0388,-1.5730,52.9269,0
28.4854,42.1555,0.0389,-1.5681,51.4607,0
28.4859,40.7490,0.0389,-1.5660,50.0711,0
28.4903,39.3769,0.0387,-1.5652,48.9664,0
28.4968,38.0280,0.0384,-1.5649,48.3222,0
28.5043,36.6898,0.0379,-1.5648,48.1005,0
28.5122,35.3522,0.0374,-1.5647,48.2049,0
28.5188,34.0080,0.0368,-1.5655,48.5317,0
28.5220,32.6521,0.0363,-1.5679,49.0122,0
28.5220,31.2809,0.0359,-1.5710,49.6062,0
28.5209,29.8919,0.0356,-1.5729,50.2821,0
28.5185,28.4832,0.0353,-1.5737,51.0189,0
28.5149,27.0533,0.0351,-1.5740,51.8011,0
28.5106,25.6014,0.0350,-1.5742,52.5923,0
28.5059,24.1282,0.0349,-1.5743,53.3460,0
28.5008,22.6346,0.0349,-1.5743,54.0633,0
28.4956,21.1217,0.0349,-1.5744,54.7457,0
28.4902,19.5905,0.0349,-1.5744,55.3950,0
28.4846,18.0417,0.0350,-1.5745,56.0127,0
28.4789,16.4762,0.0350,-1.5745,56.6003,0
28.4731,14.8949,0.0351,-1.5746,57.1593,0
28.4671,13.2985,0.0351,-1.5746,57.6910,0
28.4611,11.6878,0.0351,-1.5746,58.1967,0
28.4549,10.0634,0.0352,-1.5747,58.6777,0
28.4486,8.4260,0.0352,-1.5747,59.1352,0
28.4422,6.7763,0.0353,-1.5748,59.5703,0
28.4356,5.1149,0.0353,-1.5748,59.9841,0
28.4290,3.4423,0.0353,-1.5748,60.3777,0
28.4223,1.7591,0.0354,-1.5749,60.7519,0
28.4154,0.0657,0.0354,-1.5749,61.1078,0
28.4085,-1.6372,0.0354,-1.5749,61.4462,0
28.4015,-3.3492,0.0355,-1.5750,61.7680,0
28.3944,-5.0700,0.0355,-1.5750,62.0740,0
28.3872,-6.7990,0.0355,-1.5750,62.3649,0
28.3799,-8.5358,0.0356,-1.5750,62.6416,0
28.3725,-10.2801,0.0356,-1.5751,62.9047,0
28.3651,-12.0315,0.0356,-1.5751,63.1548,0
28.3576,-13.7897,0.0356,-1.5751,63.3927,0
28.3500,-15.5542,0.0357,-1.5751,63.6188,0
28.3423,-17.3249,0.0357,-1.5752,63.8338,0
28.3346,-19.1014,0.0357,-1.5752,64.0382,0
28.3268,-20.8833,0.0357,-1.5752,64.2326,0
28.3189,-22.6706,0.0357,-1.5752,64.4174,0
28.3110,-24.4628,0.0358,-1.5753,64.5930,0
28.3030,-26.2597,0.0358,-1.5753,64.7601,0
28.2950,-28.0612,0.0358,-1.5753,64.9188,0
28.2869,-29.8669,0.0358,-1.5753,65.0698,0
28.2788,-31.6767,0.0358,-1.5753,65.2133,0
28.2706,-33.4904,0.0358,-1.5754,65.3498,0
28.2623,-35.3078,0.0359,-1.5754,65.4795,0
28.2540,-37.1286,0.0359,-1.5754,65.6028,0
28.2457,-38.9528,0.0359,-1.5754,65.7201,0
28.2373,-40.7802,0.0359,-1.5754,65.8315,0
28.2289,-42.6105,0.0359,-1.5754,65.9374,0
28.2204,-44.4434,0.0359,-1.5754,66.0181,0
28.2119,-46.2780,0.0359,-1.5755,66.0577,0
28.2033,-48.1126,0.0360,-1.5755,66.0306,0
28.1948,-49.9456,0.0361,-1.5755,65.9578,0
28.1862,-51.7763,0.0361,-1.5755,65.8693,0
28.1777,-53.6049,0.0362,-1.5755,65.8111,0
28.1691,-55.4329,0.0362,-1.5755,65.8158,0
28.1605,-57.2619,0.0361,-1.5755,65.8697,0
28.1519,-59.0928,0.0361,-1.5755,65.9467,0
28.1433,-60.9260,0.0360,-1.5755,66.0244,0
28.1346,-62.7612,0.0360,-1.5755,66.0984,0
28.1259,-64.5984,0.0360,-1.5755,66.1688,0
28.1172,-66.4375,0.0360,-1.5756,66.2357,0
28.1085,-68.2784,0.0360,-1.5756,66.2988,0
28.0997,-70.1209,0.0360,-1.5756,66.3573,0
28.0909,-71.9651,0.0360,-1.5756,66.4135,0
28.0821,-73.8108,0.0360,-1.5756,66.4690,0
28.0732,-75.6580,0.0360,-1.5756,66.5222,0
28.0643,-77.5066,0.0360,-1.5756,66.5726,0
28.0553,-79.3566,0.0360,-1.5756,66.6206,0
28.0464,-81.2079,0.0360,-1.5757,66.6653,0
28.0374,-83.0604,0.0360,-1.5757,66.7066,0
28.0284,-84.9140,0.0360,-1.5757,66.7457,0
28.0194,-86.7686,0.0360,-1.5757,66.7832,0
28.0103,-88.6242,0.0360,-1.5757,66.8195,0
28.0012,-90.4809,0.0360,-1.5757,66.8541,0
27.9921,-92.3385,0.0360,-1.5757,66.8870,0
27.9830,-94.1969,0.0360,-1.5757,66.9187,0
27.9738,-96.0563,0.0360,-1.5757,66.9494,0
27.9646,-97.9164,0.0360,-1.5758,66.9786,0
27.9554,-99.7774,0.0360,-1.5758,67.0064,0
27.9462,-101.6391,0.0360,-1.5758,67.0328,0
27.9369,-103.5014,0.0361,-1.5758,67.0579,0
27.9277,-105.3645,0.0361,-1.5758,67.0818,0
27.9184,-107.2283,0.0361,-1.5758,67.1045,0
27.9090,-109.0926,0.0361,-1.5758,67.1260,0
27.8997,-110.9575,0.0361,-1.5758,67.1465,0
27.8903,-112.8230,0.0361,-1.5758,67.1660,0
27.8810,-114.6890,0.0361,-1.5758,67.1845,0
27.8716,-116.5555,0.0361,-1.5758,67.2020,0
27.8622,-118.4224,0.0361,-1.5759,67.2159,0
27.8527,-120.2896,0.0361,-1.5759,67.2205,0
27.8433,-122.1564,0.0361,-1.5759,67.1846,0
27.8338,-124.0207,0.0361,-1.5759,67.0516,0
27.8245,-125.8792,0.0362,-1.5758,66.7848,0
27.8155,-127.7279,0.0364,-1.5757,66.3735,0
27.8069,-129.5627,0.0366,-1.5753,65.8129,0
27.7996,-131.3794,0.0368,-1.5746,65.0919,0
27.7940,-133.1735,0.0371,-1.5735,64.2166,0
27.7905,-134.9409,0.0373,-1.5720,63.1990,0
27.7898,-136.6779,0.0376,-1.5702,62.0507,0
27.7925,-138.3811,0.0379,-1.5680,60.7820,0
27.7988,-140.0468,0.0381,-1.5656,59.3738,0
27.8070,-141.6712,0.0384,-1.5639,57.8346,0
27.8167,-143.2513,0.0386,-1.5631,56.2077,0
27.8275,-144.7853,0.0388,-1.5628,54.5246,0
27.8389,-146.2720,0.0390,-1.5625,52.8088,0
27.8504,-147.7107,0.0391,-1.5624,51.0782,0
27.8619,-149.1013,0.0392,-1.5623,49.3461,0
27.8732,-150.4440,0.0393,-1.5622,47.6227,0
27.8842,-151.7391,0.0393,-1.5621,45.9158,0
27.8950,-152.9872,0.0393,-1.5620,44.2317,0
27.9055,-154.1889,0.0393,-1.5619,42.5748,0
27.9157,-155.3438,0.0393,-1.5618,40.8604,0
27.9256,-156.4453,0.0395,-1.5617,38.6409,0
27.9348,-157.4697,0.0399,-1.5616,35.6113,0
27.9473,-158.8473,0.0407,-1.5614,31.1564,0
27.9587,-160.0662,0.0407,-1.5612,28.1066,0
27.9695,-161.1886,0.0400,-1.5611,26.0109,0
27.9795,-162.2306,0.0393,-1.5610,24.2327,0
27.9920,-163.5059,0.0387,-1.5610,22.0177,0
28.0033,-164.6630,0.0384,-1.5609,20.0024,0
28.0135,-165.7078,0.0380,-1.5605,17.8382,0
28.0254,-166.8730,0.0371,-1.5605,15.8579,0
28.0361,-167.9060,0.0371,-1.5604,14.1172,0
28.0484,-169.0954,0.0359,-1.5604,15.1318,0
28.0604,-170.2493,0.0345,-1.5605,17.9982,0
28.0715,-171.3224,0.0349,-1.5606,20.4516,0
28.0837,-172.5179,0.0346,-1.5606,22.4666,0
28.0968,-173.8004,0.0348,-1.5607,23.6462,0
28.1102,-175.1312,0.0353,-1.5607,24.2898,0
28.1205,-176.1476,0.0356,-1.5607,24.4771,0
28.1330,-177.1752,0.0357,-1.5596,24.8028,0
28.1575,-178.2069,0.0360,-1.5522,24.6834,0
28.1989,-179.2277,0.0363,-1.5388,24.3349,0
28.2812,-180.5446,0.0367,-1.5160,23.3147,0
28.3967,-181.7948,0.0371,-1.4892,22.1249,0
28.5411,-182.9753,0.0372,-1.4615,20.9462,0
28.7092,-184.0855,0.0373,-1.4346,19.7388,0
28.9012,-185.1210,0.0374,-1.4054,18.4707,0
29.1204,-186.1004,0.0369,-1.3742,18.0234,0
29.3738,-187.0779,0.0365,-1.3413,18.4473,0
29.6579,-188.0737,0.0361,-1.3124,18.8907,0
29.9665,-189.0830,0.0360,-1.2889,19.3970,0
30.3112,-190.1301,0.0356,-1.2660,20.4503,0
30.7011,-191.2298,0.0354,-1.2422,21.6223,0
31.1397,-192.3793,0.0353,-1.2173,22.7204,0
31.6361,-193.5698,0.0353,-1.1873,23.7587,0
32.0511,-194.4849,0.0353,-1.1613,24.3937,0
32.5060,-195.4162,0.0354,-1.1328,25.2387,0
33.0045,-196.3582,0.0354,-1.1010,25.8398,0
33.5522,-197.3058,0.0354,-1.0648,26.5893,0
34.1517,-198.2536,0.0355,-1.0250,27.1622,0
34.8077,-199.1954,0.0355,-0.9811,27.8217,0
35.5252,-200.1218,0.0356,-0.9314,28.3412,0
36.3112,-201.0208,0.0357,-0.8739,28.8719,0
37.1697,-201.8774,0.0358,-0.8072,29.2270,0
38.0976,-202.6706,0.0360,-0.7318,29.2452,0
39.0778,-203.3769,0.0364,-0.6505,28.6585,0
40.0836,-203.9739,0.0371,-0.5657,27.4939,0
41.0874,-204.4547,0.0376,-0.4814,25.9931,0
42.0691,-204.8251,0.0381,-0.4010,24.4659,0
43.3189,-205.1680,0.0383,-0.3015,22.4125,0
44.4823,-205.3897,0.0384,-0.2232,20.4492,0
45.6355,-205.5641,0.0394,-0.1747,11.9695,0
